Predator,Prey,PredIndex,PreyIndex,Interacts,Mean
"Turbot and brill","Gurnards",41,27,0,0
"Turbot and brill","Herring (juvenile 0, 1)",41,28,1,0.00139986
"Turbot and brill","Herring (adult)",41,29,0,0
"Turbot and brill","Sprat",41,30,1,0.1710829
"Turbot and brill","Mackerel",41,31,0,0
"Turbot and brill","Horse mackerel",41,32,0,0
"Turbot and brill","Sandeels",41,33,1,0.1815818
"Turbot and brill","Plaice",41,34,0,0
"Turbot and brill","Dab",41,35,1,0.0689931
"Turbot and brill","Long-rough dab",41,36,0,0
"Turbot and brill","Flounder",41,37,0,0
"Turbot and brill","Sole",41,38,0,0
"Turbot and brill","Lemon sole",41,39,0,0
"Turbot and brill","Witch",41,40,0,0
"Turbot and brill","Turbot and brill",41,41,0,0
"Turbot and brill","Megrim",41,42,0,0
"Turbot and brill","Halibut",41,43,0,0
"Turbot and brill","Dragonets",41,44,1,0.07149285
"Turbot and brill","Catfish (Wolf-fish)",41,45,0,0
"Turbot and brill","Large demersal fish",41,46,0,0
"Turbot and brill","Small demersal fish",41,47,1,0.1134887
"Turbot and brill","Miscellaneous filterfeeding pelagic fish",41,48,0,0
"Turbot and brill","Squid & cuttlefish",41,49,0,0
"Turbot and brill","Fish larvae",41,50,0,0
"Turbot and brill","Carnivorous zooplankton",41,51,0,0
"Turbot and brill","Herbivorous & Omnivorous zooplankton (copepods)",41,52,0,0
"Turbot and brill","Gelatinous zooplankton",41,53,0,0
"Turbot and brill","Large crabs",41,54,0,0
"Turbot and brill","Nephrops",41,55,0,0
"Turbot and brill","Epifaunal macrobenthos (mobile grazers)",41,56,1,0.06809319
"Turbot and brill","Infaunal macrobenthos",41,57,1,0.05669433
"Turbot and brill","Shrimp",41,58,1,0.05009499
"Turbot and brill","Small mobile epifauna (swarming crustaceans)",41,59,0,0
"Turbot and brill","Small infauna (polychaetes)",41,60,0,0
"Turbot and brill","Sessile epifauna",41,61,0,0
"Turbot and brill","Meiofauna",41,62,0,0
"Turbot and brill","Benthic microflora (incl. Bacteria, protozoa))",41,63,0,0
"Turbot and brill","Planktonic microflora (incl. Bacteria, protozoa)",41,64,0,0
"Turbot and brill","Phytoplankton",41,65,0,0
"Turbot and brill","Detritus - DOM -water column",41,66,0,0
"Turbot and brill","Detritus - POM - sediment",41,67,0,0
"Turbot and brill","Discards",41,68,0,0
"Megrim",Imports, 42,0,0,0
"Megrim","Baleen whales",42,1,0,0
"Megrim","Toothed whales",42,2,0,0
"Megrim","Seals",42,3,0,0
"Megrim","Seabirds",42,4,0,0
"Megrim","Juvenile sharks",42,5,0,0
"Megrim","Spurdog",42,6,0,0
"Megrim","Large piscivorous sharks",42,7,0,0
"Megrim","Small sharks",42,8,0,0
"Megrim","Juvenile rays",42,9,0,0
"Megrim","Starry ray + others",42,10,0,0
"Megrim","Thornback & Spotted ray",42,11,0,0
"Megrim","Skate + cuckoo ray",42,12,0,0
"Megrim","Juvenile Cod(0-2, 0-40cm)",42,13,0,0
"Megrim","Cod (adult)",42,14,0,0
"Megrim","Juvenile Whiting (0-1, 0-20cm)",42,15,0,0
"Megrim","Whiting (adult)",42,16,0,0
"Megrim","Juvenile Haddock (0-1, 0-20cm)",42,17,0,0
"Megrim","Haddock (adult)",42,18,0,0
"Megrim","Juvenile Saithe (0-3, 0-40cm)",42,19,0,0
"Megrim","Saithe (adult)",42,20,0,0
"Megrim","Hake",42,21,0,0
"Megrim","Blue whiting",42,22,1,0.05409458
"Megrim","Norway pout",42,23,1,0.239576
"Megrim","Other gadoids (large)",42,24,0,0
"Megrim","Other gadoids (small)",42,25,1,0.2271772
"Megrim","Monkfish",42,26,0,0
"Megrim","Gurnards",42,27,1,0.006199379
"Megrim","Herring (juvenile 0, 1)",42,28,0,0
"Megrim","Herring (adult)",42,29,0,0
"Megrim","Sprat",42,30,1,0.3376662
"Megrim","Mackerel",42,31,0,0
"Megrim","Horse mackerel",42,32,0,0
"Megrim","Sandeels",42,33,1,0.01839816
"Megrim","Plaice",42,34,0,0
"Megrim","Dab",42,35,0,0
"Megrim","Long-rough dab",42,36,0,0
"Megrim","Flounder",42,37,0,0
"Megrim","Sole",42,38,0,0
"Megrim","Lemon sole",42,39,0,0
"Megrim","Witch",42,40,0,0
"Megrim","Turbot and brill",42,41,0,0
"Megrim","Megrim",42,42,0,0
"Megrim","Halibut",42,43,0,0
"Megrim","Dragonets",42,44,1,0.03069693
"Megrim","Catfish (Wolf-fish)",42,45,0,0
"Megrim","Large demersal fish",42,46,0,0
"Megrim","Small demersal fish",42,47,1,0.006199379
"Megrim","Miscellaneous filterfeeding pelagic fish",42,48,1,0.02449755
"Megrim","Squid & cuttlefish",42,49,0,0
"Megrim","Fish larvae",42,50,0,0
"Megrim","Carnivorous zooplankton",42,51,0,0
"Megrim","Herbivorous & Omnivorous zooplankton (copepods)",42,52,1,0.00279972
"Megrim","Gelatinous zooplankton",42,53,0,0
"Megrim","Large crabs",42,54,1,0.02769723
"Megrim","Nephrops",42,55,0,0
"Megrim","Epifaunal macrobenthos (mobile grazers)",42,56,1,0.00279972
"Megrim","Infaunal macrobenthos",42,57,0,0
"Megrim","Shrimp",42,58,1,0.02079792
"Megrim","Small mobile epifauna (swarming crustaceans)",42,59,1,0.00139986
"Megrim","Small infauna (polychaetes)",42,60,0,0
"Megrim","Sessile epifauna",42,61,0,0
"Megrim","Meiofauna",42,62,0,0
"Megrim","Benthic microflora (incl. Bacteria, protozoa))",42,63,0,0
"Megrim","Planktonic microflora (incl. Bacteria, protozoa)",42,64,0,0
"Megrim","Phytoplankton",42,65,0,0
"Megrim","Detritus - DOM -water column",42,66,0,0
"Megrim","Detritus - POM - sediment",42,67,0,0
"Megrim","Discards",42,68,0,0
"Halibut",Imports, 43,0,0,0
"Halibut","Baleen whales",43,1,0,0
"Halibut","Toothed whales",43,2,0,0
"Halibut","Seals",43,3,0,0
"Halibut","Seabirds",43,4,0,0
"Halibut","Juvenile sharks",43,5,0,0
"Halibut","Spurdog",43,6,0,0
"Halibut","Large piscivorous sharks",43,7,0,0
"Halibut","Small sharks",43,8,0,0
"Halibut","Juvenile rays",43,9,0,0
"Halibut","Starry ray + others",43,10,0,0
"Halibut","Thornback & Spotted ray",43,11,0,0
"Halibut","Skate + cuckoo ray",43,12,0,0
"Halibut","Juvenile Cod(0-2, 0-40cm)",43,13,1,0.0105
"Halibut","Cod (adult)",43,14,0,0
"Halibut","Juvenile Whiting (0-1, 0-20cm)",43,15,1,0.05095412
"Halibut","Whiting (adult)",43,16,0,0
"Halibut","Juvenile Haddock (0-1, 0-20cm)",43,17,1,0.01
"Halibut","Haddock (adult)",43,18,0,0
"Halibut","Juvenile Saithe (0-3, 0-40cm)",43,19,0,0
"Halibut","Saithe (adult)",43,20,0,0
"Halibut","Hake",43,21,0,0
"Halibut","Blue whiting",43,22,0,0
"Halibut","Norway pout",43,23,1,0.2034105
"Halibut","Other gadoids (large)",43,24,0,0
"Halibut","Other gadoids (small)",43,25,1,0.03024766
"Halibut","Monkfish",43,26,0,0
"Halibut","Gurnards",43,27,0,0
"Halibut","Herring (juvenile 0, 1)",43,28,0,0
"Halibut","Herring (adult)",43,29,0,0
"Halibut","Sprat",43,30,1,0.1017052
"Halibut","Mackerel",43,31,0,0
"Halibut","Horse mackerel",43,32,0,0
"Halibut","Sandeels",43,33,1,0.4070239
"Halibut","Plaice",43,34,0,0
"Halibut","Dab",43,35,0,0
"Halibut","Long-rough dab",43,36,0,0
"Halibut","Flounder",43,37,0,0
"Halibut","Sole",43,38,0,0
"Halibut","Lemon sole",43,39,0,0
"Halibut","Witch",43,40,0,0
"Halibut","Turbot and brill",43,41,0,0
"Halibut","Megrim",43,42,0,0
"Halibut","Halibut",43,43,0,0
"Halibut","Dragonets",43,44,0,0
"Halibut","Catfish (Wolf-fish)",43,45,0,0
"Halibut","Large demersal fish",43,46,0,0
"Halibut","Small demersal fish",43,47,0,0
"Halibut","Miscellaneous filterfeeding pelagic fish",43,48,0,0
"Halibut","Squid & cuttlefish",43,49,1,0.08160779
"Halibut","Fish larvae",43,50,0,0
"Halibut","Carnivorous zooplankton",43,51,0,0
"Halibut","Herbivorous & Omnivorous zooplankton (copepods)",43,52,0,0
"Halibut","Gelatinous zooplankton",43,53,0,0
"Halibut","Large crabs",43,54,1,0.09967519
"Halibut","Nephrops",43,55,0,0
"Halibut","Epifaunal macrobenthos (mobile grazers)",43,56,1,0.00365408
"Halibut","Infaunal macrobenthos",43,57,0,0
"Halibut","Shrimp",43,58,1,0.001218027
"Halibut","Small mobile epifauna (swarming crustaceans)",43,59,0,0
"Halibut","Small infauna (polychaetes)",43,60,0,0
"Halibut","Sessile epifauna",43,61,0,0
"Halibut","Meiofauna",43,62,0,0
"Halibut","Benthic microflora (incl. Bacteria, protozoa))",43,63,0,0
"Halibut","Planktonic microflora (incl. Bacteria, protozoa)",43,64,0,0
"Halibut","Phytoplankton",43,65,0,0
"Halibut","Detritus - DOM -water column",43,66,0,0
"Halibut","Detritus - POM - sediment",43,67,0,0
"Halibut","Discards",43,68,0,0
"Dragonets",Imports, 44,0,0,0
"Dragonets","Baleen whales",44,1,0,0
"Dragonets","Toothed whales",44,2,0,0
"Dragonets","Seals",44,3,0,0
"Dragonets","Seabirds",44,4,0,0
"Dragonets","Juvenile sharks",44,5,0,0
"Dragonets","Spurdog",44,6,0,0
"Dragonets","Large piscivorous sharks",44,7,0,0
"Dragonets","Small sharks",44,8,0,0
"Dragonets","Juvenile rays",44,9,0,0
"Dragonets","Starry ray + others",44,10,0,0
"Dragonets","Thornback & Spotted ray",44,11,0,0
"Dragonets","Skate + cuckoo ray",44,12,0,0
"Dragonets","Juvenile Cod(0-2, 0-40cm)",44,13,0,0
"Dragonets","Cod (adult)",44,14,0,0
"Dragonets","Juvenile Whiting (0-1, 0-20cm)",44,15,0,0
"Dragonets","Whiting (adult)",44,16,0,0
"Dragonets","Juvenile Haddock (0-1, 0-20cm)",44,17,0,0
"Dragonets","Haddock (adult)",44,18,0,0
"Dragonets","Juvenile Saithe (0-3, 0-40cm)",44,19,0,0
"Dragonets","Saithe (adult)",44,20,0,0
"Dragonets","Hake",44,21,0,0
"Dragonets","Blue whiting",44,22,0,0
"Dragonets","Norway pout",44,23,0,0
"Dragonets","Other gadoids (large)",44,24,0,0
"Dragonets","Other gadoids (small)",44,25,0,0
"Dragonets","Monkfish",44,26,0,0
"Dragonets","Gurnards",44,27,0,0
"Dragonets","Herring (juvenile 0, 1)",44,28,0,0
"Dragonets","Herring (adult)",44,29,0,0
"Dragonets","Sprat",44,30,0,0
"Dragonets","Mackerel",44,31,0,0
"Dragonets","Horse mackerel",44,32,0,0
"Dragonets","Sandeels",44,33,0,0
"Dragonets","Plaice",44,34,0,0
"Dragonets","Dab",44,35,0,0
"Dragonets","Long-rough dab",44,36,0,0
"Dragonets","Flounder",44,37,0,0
"Dragonets","Sole",44,38,0,0
"Dragonets","Lemon sole",44,39,0,0
"Dragonets","Witch",44,40,0,0
"Dragonets","Turbot and brill",44,41,0,0
"Dragonets","Megrim",44,42,0,0
"Dragonets","Halibut",44,43,0,0
"Dragonets","Dragonets",44,44,0,0
"Dragonets","Catfish (Wolf-fish)",44,45,0,0
"Dragonets","Large demersal fish",44,46,0,0
"Dragonets","Small demersal fish",44,47,0,0
"Dragonets","Miscellaneous filterfeeding pelagic fish",44,48,0,0
"Dragonets","Squid & cuttlefish",44,49,0,0
"Dragonets","Fish larvae",44,50,0,0
"Dragonets","Carnivorous zooplankton",44,51,0,0
"Dragonets","Herbivorous & Omnivorous zooplankton (copepods)",44,52,1,0.0045
"Dragonets","Gelatinous zooplankton",44,53,0,0
"Dragonets","Large crabs",44,54,1,0.008
"Dragonets","Nephrops",44,55,0,0
"Dragonets","Epifaunal macrobenthos (mobile grazers)",44,56,1,0.0925
"Dragonets","Infaunal macrobenthos",44,57,1,0.1375
"Dragonets","Shrimp",44,58,1,0.0805
"Dragonets","Small mobile epifauna (swarming crustaceans)",44,59,1,0.2205
"Dragonets","Small infauna (polychaetes)",44,60,1,0.439
"Dragonets","Sessile epifauna",44,61,0,0
"Dragonets","Meiofauna",44,62,1,0.0175
"Dragonets","Benthic microflora (incl. Bacteria, protozoa))",44,63,0,0
"Dragonets","Planktonic microflora (incl. Bacteria, protozoa)",44,64,0,0
"Dragonets","Phytoplankton",44,65,0,0
"Dragonets","Detritus - DOM -water column",44,66,0,0
"Dragonets","Detritus - POM - sediment",44,67,0,0
"Dragonets","Discards",44,68,0,0
"Catfish (Wolf-fish)",Imports, 45,0,0,0
"Catfish (Wolf-fish)","Baleen whales",45,1,0,0
"Catfish (Wolf-fish)","Toothed whales",45,2,0,0
"Catfish (Wolf-fish)","Seals",45,3,0,0
"Catfish (Wolf-fish)","Seabirds",45,4,0,0
"Catfish (Wolf-fish)","Juvenile sharks",45,5,0,0
"Catfish (Wolf-fish)","Spurdog",45,6,0,0
"Catfish (Wolf-fish)","Large piscivorous sharks",45,7,0,0
"Catfish (Wolf-fish)","Small sharks",45,8,0,0
"Catfish (Wolf-fish)","Juvenile rays",45,9,0,0
"Catfish (Wolf-fish)","Starry ray + others",45,10,0,0
"Catfish (Wolf-fish)","Thornback & Spotted ray",45,11,0,0
"Catfish (Wolf-fish)","Skate + cuckoo ray",45,12,0,0
"Catfish (Wolf-fish)","Juvenile Cod(0-2, 0-40cm)",45,13,0,0
"Catfish (Wolf-fish)","Cod (adult)",45,14,0,0
"Catfish (Wolf-fish)","Juvenile Whiting (0-1, 0-20cm)",45,15,0,0
"Catfish (Wolf-fish)","Whiting (adult)",45,16,0,0
"Catfish (Wolf-fish)","Juvenile Haddock (0-1, 0-20cm)",45,17,0,0
"Catfish (Wolf-fish)","Haddock (adult)",45,18,0,0
"Catfish (Wolf-fish)","Juvenile Saithe (0-3, 0-40cm)",45,19,0,0
"Catfish (Wolf-fish)","Saithe (adult)",45,20,0,0
"Catfish (Wolf-fish)","Hake",45,21,0,0
"Catfish (Wolf-fish)","Blue whiting",45,22,0,0
"Catfish (Wolf-fish)","Norway pout",45,23,0,0
"Catfish (Wolf-fish)","Other gadoids (large)",45,24,0,0
"Catfish (Wolf-fish)","Other gadoids (small)",45,25,0,0
"Catfish (Wolf-fish)","Monkfish",45,26,0,0
"Catfish (Wolf-fish)","Gurnards",45,27,0,0
"Catfish (Wolf-fish)","Herring (juvenile 0, 1)",45,28,0,0
"Catfish (Wolf-fish)","Herring (adult)",45,29,0,0
"Catfish (Wolf-fish)","Sprat",45,30,0,0
"Catfish (Wolf-fish)","Mackerel",45,31,0,0
"Catfish (Wolf-fish)","Horse mackerel",45,32,0,0
"Catfish (Wolf-fish)","Sandeels",45,33,0,0
"Catfish (Wolf-fish)","Plaice",45,34,0,0
"Catfish (Wolf-fish)","Dab",45,35,0,0
"Catfish (Wolf-fish)","Long-rough dab",45,36,0,0
"Catfish (Wolf-fish)","Flounder",45,37,0,0
"Catfish (Wolf-fish)","Sole",45,38,0,0
"Catfish (Wolf-fish)","Lemon sole",45,39,0,0
"Catfish (Wolf-fish)","Witch",45,40,0,0
"Catfish (Wolf-fish)","Turbot and brill",45,41,0,0
"Catfish (Wolf-fish)","Megrim",45,42,0,0
"Catfish (Wolf-fish)","Halibut",45,43,0,0
"Catfish (Wolf-fish)","Dragonets",45,44,0,0
"Catfish (Wolf-fish)","Catfish (Wolf-fish)",45,45,0,0
"Catfish (Wolf-fish)","Large demersal fish",45,46,0,0
"Catfish (Wolf-fish)","Small demersal fish",45,47,0,0
"Catfish (Wolf-fish)","Miscellaneous filterfeeding pelagic fish",45,48,0,0
"Catfish (Wolf-fish)","Squid & cuttlefish",45,49,0,0
"Catfish (Wolf-fish)","Fish larvae",45,50,0,0
"Catfish (Wolf-fish)","Carnivorous zooplankton",45,51,1,0.0153
"Catfish (Wolf-fish)","Herbivorous & Omnivorous zooplankton (copepods)",45,52,0,0
"Catfish (Wolf-fish)","Gelatinous zooplankton",45,53,0,0
"Catfish (Wolf-fish)","Large crabs",45,54,1,0.051
"Catfish (Wolf-fish)","Nephrops",45,55,0,0
"Catfish (Wolf-fish)","Epifaunal macrobenthos (mobile grazers)",45,56,1,0.7829
"Catfish (Wolf-fish)","Infaunal macrobenthos",45,57,1,0.1131
"Catfish (Wolf-fish)","Shrimp",45,58,1,0.0367
"Catfish (Wolf-fish)","Small mobile epifauna (swarming crustaceans)",45,59,0,0
"Catfish (Wolf-fish)","Small infauna (polychaetes)",45,60,1,0.001
"Catfish (Wolf-fish)","Sessile epifauna",45,61,0,0
"Catfish (Wolf-fish)","Meiofauna",45,62,0,0
"Catfish (Wolf-fish)","Benthic microflora (incl. Bacteria, protozoa))",45,63,0,0
"Catfish (Wolf-fish)","Planktonic microflora (incl. Bacteria, protozoa)",45,64,0,0
"Catfish (Wolf-fish)","Phytoplankton",45,65,0,0
"Catfish (Wolf-fish)","Detritus - DOM -water column",45,66,0,0
"Catfish (Wolf-fish)","Detritus - POM - sediment",45,67,0,0
"Catfish (Wolf-fish)","Discards",45,68,0,0
"Large demersal fish",Imports, 46,0,0,0
"Large demersal fish","Baleen whales",46,1,0,0
"Large demersal fish","Toothed whales",46,2,0,0
"Large demersal fish","Seals",46,3,0,0
"Large demersal fish","Seabirds",46,4,0,0
"Large demersal fish","Juvenile sharks",46,5,0,0
"Large demersal fish","Spurdog",46,6,0,0
"Large demersal fish","Large piscivorous sharks",46,7,0,0
"Large demersal fish","Small sharks",46,8,0,0
"Large demersal fish","Juvenile rays",46,9,0,0
"Large demersal fish","Starry ray + others",46,10,0,0
"Large demersal fish","Thornback & Spotted ray",46,11,0,0
"Large demersal fish","Skate + cuckoo ray",46,12,0,0
"Large demersal fish","Juvenile Cod(0-2, 0-40cm)",46,13,0,0
"Large demersal fish","Cod (adult)",46,14,0,0
"Large demersal fish","Juvenile Whiting (0-1, 0-20cm)",46,15,0,0
"Large demersal fish","Whiting (adult)",46,16,0,0
"Large demersal fish","Juvenile Haddock (0-1, 0-20cm)",46,17,0,0
"Large demersal fish","Haddock (adult)",46,18,0,0
"Large demersal fish","Juvenile Saithe (0-3, 0-40cm)",46,19,0,0
"Large demersal fish","Saithe (adult)",46,20,0,0
"Large demersal fish","Hake",46,21,0,0
"Large demersal fish","Blue whiting",46,22,1,0.0083
"Large demersal fish","Norway pout",46,23,0,0
"Large demersal fish","Other gadoids (large)",46,24,0,0
"Large demersal fish","Other gadoids (small)",46,25,1,0.0258
"Large demersal fish","Monkfish",46,26,0,0
"Large demersal fish","Gurnards",46,27,0,0
"Large demersal fish","Herring (juvenile 0, 1)",46,28,0,0
"Large demersal fish","Herring (adult)",46,29,0,0
"Large demersal fish","Sprat",46,30,1,0.0005
"Large demersal fish","Mackerel",46,31,0,0
"Large demersal fish","Horse mackerel",46,32,1,0.0061
"Large demersal fish","Sandeels",46,33,1,6E-05
"Large demersal fish","Plaice",46,34,0,0
"Large demersal fish","Dab",46,35,1,0.0002
"Large demersal fish","Long-rough dab",46,36,0,0
"Large demersal fish","Flounder",46,37,0,0
"Large demersal fish","Sole",46,38,0,0
"Large demersal fish","Lemon sole",46,39,0,0
"Large demersal fish","Witch",46,40,0,0
"Large demersal fish","Turbot and brill",46,41,0,0
"Large demersal fish","Megrim",46,42,0,0
"Large demersal fish","Halibut",46,43,0,0
"Large demersal fish","Dragonets",46,44,1,0.0005
"Large demersal fish","Catfish (Wolf-fish)",46,45,0,0
"Large demersal fish","Large demersal fish",46,46,1,0.0015
"Large demersal fish","Small demersal fish",46,47,1,0.0658
"Large demersal fish","Miscellaneous filterfeeding pelagic fish",46,48,1,0.0056
"Large demersal fish","Squid & cuttlefish",46,49,1,4E-05
"Large demersal fish","Fish larvae",46,50,0,0
"Large demersal fish","Carnivorous zooplankton",46,51,1,0.6774
"Large demersal fish","Herbivorous & Omnivorous zooplankton (copepods)",46,52,1,0.0765
"Large demersal fish","Gelatinous zooplankton",46,53,1,0.0008
"Large demersal fish","Large crabs",46,54,0,0
"Large demersal fish","Nephrops",46,55,0,0
"Large demersal fish","Epifaunal macrobenthos (mobile grazers)",46,56,1,0.0127
"Large demersal fish","Infaunal macrobenthos",46,57,1,0.0255
"Large demersal fish","Shrimp",46,58,1,0.0617
"Large demersal fish","Small mobile epifauna (swarming crustaceans)",46,59,1,0.0039
"Large demersal fish","Small infauna (polychaetes)",46,60,1,0.0212
"Large demersal fish","Sessile epifauna",46,61,1,0.0051
"Large demersal fish","Meiofauna",46,62,1,0.0008
"Large demersal fish","Benthic microflora (incl. Bacteria, protozoa))",46,63,0,0
"Large demersal fish","Planktonic microflora (incl. Bacteria, protozoa)",46,64,0,0
"Large demersal fish","Phytoplankton",46,65,0,0
"Large demersal fish","Detritus - DOM -water column",46,66,0,0
"Large demersal fish","Detritus - POM - sediment",46,67,0,0
"Large demersal fish","Discards",46,68,0,0
"Small demersal fish",Imports, 47,0,0,0
"Small demersal fish","Baleen whales",47,1,0,0
"Small demersal fish","Toothed whales",47,2,0,0
"Small demersal fish","Seals",47,3,0,0
"Small demersal fish","Seabirds",47,4,0,0
"Small demersal fish","Juvenile sharks",47,5,0,0
"Small demersal fish","Spurdog",47,6,0,0
"Small demersal fish","Large piscivorous sharks",47,7,0,0
"Small demersal fish","Small sharks",47,8,0,0
"Small demersal fish","Juvenile rays",47,9,0,0
"Small demersal fish","Starry ray + others",47,10,0,0
"Small demersal fish","Thornback & Spotted ray",47,11,0,0
"Small demersal fish","Skate + cuckoo ray",47,12,0,0
"Small demersal fish","Juvenile Cod(0-2, 0-40cm)",47,13,0,0
"Small demersal fish","Cod (adult)",47,14,0,0
"Small demersal fish","Juvenile Whiting (0-1, 0-20cm)",47,15,0,0
"Small demersal fish","Whiting (adult)",47,16,0,0
"Small demersal fish","Juvenile Haddock (0-1, 0-20cm)",47,17,0,0
"Small demersal fish","Haddock (adult)",47,18,0,0
"Small demersal fish","Juvenile Saithe (0-3, 0-40cm)",47,19,0,0
"Small demersal fish","Saithe (adult)",47,20,0,0
"Small demersal fish","Hake",47,21,0,0
"Small demersal fish","Blue whiting",47,22,0,0
"Small demersal fish","Norway pout",47,23,0,0
"Small demersal fish","Other gadoids (large)",47,24,0,0
"Small demersal fish","Other gadoids (small)",47,25,0,0
"Small demersal fish","Monkfish",47,26,0,0
"Small demersal fish","Gurnards",47,27,1,0.01010068
"Small demersal fish","Herring (juvenile 0, 1)",47,28,1,3.300221E-05
"Small demersal fish","Herring (adult)",47,29,0,0
"Small demersal fish","Sprat",47,30,1,0.001300087
"Small demersal fish","Mackerel",47,31,0,0
"Small demersal fish","Horse mackerel",47,32,0,0
"Small demersal fish","Sandeels",47,33,1,0.3287221
"Small demersal fish","Plaice",47,34,0,0
"Small demersal fish","Dab",47,35,1,0.03710249
"Small demersal fish","Long-rough dab",47,36,0,0
"Small demersal fish","Flounder",47,37,0,0
"Small demersal fish","Sole",47,38,1,0.0005000336
"Small demersal fish","Lemon sole",47,39,0,0
"Small demersal fish","Witch",47,40,0,0
"Small demersal fish","Turbot and brill",47,41,0,0
"Small demersal fish","Megrim",47,42,0,0
"Small demersal fish","Halibut",47,43,0,0
"Small demersal fish","Dragonets",47,44,1,0.005300355
"Small demersal fish","Catfish (Wolf-fish)",47,45,0,0
"Small demersal fish","Large demersal fish",47,46,0,0
"Small demersal fish","Small demersal fish",47,47,1,0.03650245
"Small demersal fish","Miscellaneous filterfeeding pelagic fish",47,48,0,0
"Small demersal fish","Squid & cuttlefish",47,49,1,0.02550171
"Small demersal fish","Fish larvae",47,50,0,0
"Small demersal fish","Carnivorous zooplankton",47,51,1,0.0002000134
"Small demersal fish","Herbivorous & Omnivorous zooplankton (copepods)",47,52,1,0.09110611
"Small demersal fish","Gelatinous zooplankton",47,53,0,0
"Small demersal fish","Large crabs",47,54,1,0.04950332
"Small demersal fish","Nephrops",47,55,0,0
